pair,obj_a,obj_b,co_occ_scene_counts,co_occ_phrase_counts,co_occ_phrase_prop,co_occ_anchored_counts,co_occ_anchored_prop,co_occ_type_counts,co_occ_type_prop,avg_distance_norm,avg_spatial_rel_norm
stove-tray,stove,tray,7,2,0.2857142857142857,0,0,6,0.8571428571428571,0.3478388825224704,-0.020414552961549703
stove-utensils,stove,utensils,10,6,0.6,0,0,9,0.9,0.3419908974742314,-0.03568106409705439
stove-utensils rack,stove,utensils rack,1,0,0,0,0,1,1,0.21985775630168106,-0.19258542973686799
stove-vase,stove,vase,13,5,0.38461538461538464,0,0,13,1,0.3680569281771054,-0.2197592315704216
stove-vegetable,stove,vegetable,5,1,0.2,0,0,4,0.8,0.5039474669404014,0.0300381627899096
stove-water bottle,stove,water bottle,3,0,0,0,0,3,1,0.6447476779294675,0.02458642372841831
stove-watermelon,stove,watermelon,2,0,0,0,0,1,0.5,0.7764185765238729,0.23605390763942247
stove-wine bottle,stove,wine bottle,2,0,0,0,0,0,0,0.34196854194461734,-0.23118749845212
stove-wine glass,stove,wine glass,1,1,1,0,0,1,1,0.23210343922791715,-0.064163123761104
stove-wine rack,stove,wine rack,1,1,1,1,1,0,0,0.3715770216220374,0.255756464233472
stove hood-stove top,stove hood,stove top,3,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666,0.28509581561993425,0.282964244715271
stove hood-table,stove hood,table,8,2,0.25,0,0,5,0.625,0.6656268939469443,0.5506961166258308
stove hood-teapot,stove hood,teapot,8,1,0.125,0,0,4,0.5,0.48068018289256415,0.21745366159270713
stove hood-telephone,stove hood,telephone,1,0,0,0,0,1,1,0.455921463758959,0.159621392251317
stove hood-television,stove hood,television,1,1,1,0,0,1,1,0.38086175956963286,0.19393214936247705
stove hood-thermos,stove hood,thermos,1,1,1,0,0,1,1,0.40716483121456853,0.04774299976738805
stove hood-toast,stove hood,toast,1,0,0,0,0,0,0,0.6426170109320182,0.324436234995097
stove hood-toaster,stove hood,toaster,3,2,0.6666666666666666,0,0,3,1,0.4098030982134253,0.29713914331147867
stove hood-towel,stove hood,towel,5,0,0,0,0,4,0.8,0.4734371700832216,0.36707560609920886
stove hood-trash can,stove hood,trash can,1,0,0,0,0,1,1,0.7989313433303521,0.524100132901937
stove hood-tray,stove hood,tray,3,1,0.3333333333333333,0,0,2,0.6666666666666666,0.3343639717331718,0.24463188141127767
stove hood-utensils,stove hood,utensils,3,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.2739990124227527,0.2293437358502907
stove hood-utensils rack,stove hood,utensils rack,2,2,1,1,0.5,1,0.5,0.1461820901714721,0.1461585756471625
stove hood-vase,stove hood,vase,4,2,0.5,0,0,4,1,0.21568386519398103,-0.025847961221848736
stove hood-vegetable,stove hood,vegetable,2,0,0,0,0,1,0.5,0.5582366467645165,0.4559543581667209
stove hood-wine bottle,stove hood,wine bottle,5,2,0.4,0,0,4,0.8,0.4517735660841418,0.3292407693571404
stove hood-wine rack,stove hood,wine rack,1,0,0,0,0,1,1,0.6001300507240764,0.57735182465082
stove top-teapot,stove top,teapot,1,1,1,0,0,1,1,0.09513564764483722,-0.030010114158381007
stove top-toast,stove top,toast,1,0,0,0,0,1,1,0.6236516110997457,-0.037707780056772
stove top-toaster,stove top,toaster,1,0,0,0,0,0,0,0.6658564779332422,0.027581110485645044
stove top-towel,stove top,towel,3,0,0,0,0,2,0.6666666666666666,0.2914432090680909,0.09858919520342004
stove top-utensils,stove top,utensils,1,1,1,0,0,1,1,0.18635536242309073,-0.17053067836137703
stove top-utensils rack,stove top,utensils rack,1,0,0,0,0,1,1,0.11523825976082497,-0.11523736291945197
stove top-wine bottle,stove top,wine bottle,1,0,0,0,0,1,1,0.43320554680421125,0.29133582397094604
street market-street market,street market,street market,6,1,0.16666666666666666,0,0,3,0.5,0.3441240330653352,0.03465345628366418
street market-tree,street market,tree,4,0,0,0,0,3,0.75,0.4634160506346348,-0.3434686943461682
street market-truck,street market,truck,4,1,0.25,1,0.25,3,0.75,0.4301571412785204,-0.023330381004573263
streetcar-tree,streetcar,tree,1,0,0,0,0,1,1,0.3150198188702914,-0.05143122289128499
streetlight-streetlight,streetlight,streetlight,148,75,0.5067567567567568,6,0.04054054054054054,140,0.9459459459459459,0.3364079656253782,0.03971747349375322
streetlight-table,streetlight,table,3,1,0.3333333333333333,0,0,3,1,0.592874178917144,0.3890028975372141
streetlight-telephone booth,streetlight,telephone booth,1,0,0,0,0,1,1,0.6029049940539625,0.511083943310059
streetlight-terrace,streetlight,terrace,12,2,0.16666666666666666,1,0.08333333333333333,10,0.8333333333333334,0.4294301933624575,-0.17193453553480048
streetlight-toll gate,streetlight,toll gate,1,0,0,0,0,0,0,0.14809302337413752,0.115512406861907
streetlight-tower,streetlight,tower,10,2,0.2,1,0.1,8,0.8,0.4297497903606047,-0.15127800509392705
streetlight-traffic light,streetlight,traffic light,18,8,0.4444444444444444,0,0,18,1,0.3722637864352538,0.04542162870924168
streetlight-trash can,streetlight,trash can,5,2,0.4,0,0,4,0.8,0.46319752930303726,0.3574798583486014
streetlight-tree,streetlight,tree,393,149,0.3791348600508906,20,0.05089058524173028,304,0.7735368956743003,0.3955273202689432,0.05751571650850016
streetlight-truck,streetlight,truck,38,13,0.34210526315789475,0,0,37,0.9736842105263158,0.3687895754994198,0.20101678874108353
streetlight-tunnel,streetlight,tunnel,2,0,0,0,0,1,0.5,0.40213901697012044,0.32677246810237354
streetlight-umbrella,streetlight,umbrella,4,3,0.75,0,0,4,1,0.17141008685757453,0.13471269261511826
streetlight-van,streetlight,van,69,27,0.391304347826087,0,0,66,0.9565217391304348,0.3945375129681355,0.2399153584652974
streetlight-wheel,streetlight,wheel,1,1,1,0,0,1,1,0.42346624368675345,0.421082136314716
streetlight-wire,streetlight,wire,20,14,0.7,0,0,20,1,0.3047941543384845,-0.07681756235562075
string-table,string,table,2,0,0,0,0,1,0.5,0.5151237074035496,0.41127897030980853
string-whiteboard,string,whiteboard,1,1,1,1,1,0,0,0.0593315232243101,0.04432216614770801
stump of tree-tree,stump of tree,tree,37,2,0.05405405405405406,0,0,28,0.7567567567567568,0.5388354244000333,-0.45499891922225333
subway-wire,subway,wire,1,0,0,0,0,1,1,0.71472283171741,-0.6827384313034733
suitcase-tree,suitcase,tree,2,0,0,0,0,1,0.5,0.5555772817074245,-0.46015160683287704
sun-tree,sun,tree,24,3,0.125,1,0.041666666666666664,15,0.625,0.46794749274002434,0.09919577316413246
supermarket-terrace,supermarket,terrace,1,0,0,0,0,0,0,0.3860425474824046,-0.344294484549081
table-table,table,table,385,147,0.38181818181818183,51,0.13246753246753246,258,0.6701298701298701,0.3773025300729039,-0.05842126374831869
table-table runner,table,table runner,8,6,0.75,4,0.5,3,0.375,0.09826767075589617,-0.03847303036423112
table-tablecloth,table,tablecloth,3,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,0.06007301131173453,0.04097947046424063
table-tapestry,table,tapestry,5,3,0.6,3,0.6,1,0.2,0.4367862413135487,-0.36612296755166523
table-teapot,table,teapot,17,2,0.11764705882352941,2,0.11764705882352941,8,0.47058823529411764,0.5528818115076646,-0.3767757226255743
table-teddy bear,table,teddy bear,5,1,0.2,0,0,1,0.2,0.4244954111772903,-0.3503923937113477
table-telephone,table,telephone,25,13,0.52,5,0.2,15,0.6,0.31625482480607847,-0.08499674319233093
table-television,table,television,38,8,0.21052631578947367,4,0.10526315789473684,22,0.5789473684210527,0.5016932157817461,-0.3002663084176969
table-television stand,table,television stand,14,1,0.07142857142857142,0,0,8,0.5714285714285714,0.44418171762554587,-0.11159432815720322
table-terrace,table,terrace,5,1,0.2,0,0,5,1,0.37337266376518413,-0.21774237124597698
table-thermostat,table,thermostat,2,1,0.5,0,0,1,0.5,0.4670156538306143,-0.3847884229247973
table-tissue,table,tissue,4,3,0.75,2,0.5,1,0.25,0.39543865230063435,-0.20347148422549816
table-toaster,table,toaster,1,1,1,0,0,1,1,0.20949085523979818,-0.047328427712183985
table-toilet,table,toilet,8,5,0.625,3,0.375,5,0.625,0.44277189172817993,-0.117234248149696
table-toilet paper,table,toilet paper,4,3,0.75,1,0.25,3,0.75,0.15305614401657677,-0.017033980980180767
table-toilet paper holder,table,toilet paper holder,2,1,0.5,0,0,2,1,0.48083270868778083,-0.272411101930613
table-toothbrush holder,table,toothbrush holder,1,1,1,1,1,0,0,0.3533572656077493,-0.33615549427853403
table-torch,table,torch,1,0,0,0,0,1,1,0.19453683910769534,-0.15129951840872402
table-towel,table,towel,13,5,0.38461538461538464,1,0.07692307692307693,10,0.7692307692307693,0.41527662106555796,-0.05356349571620815
table-towel rack,table,towel rack,1,0,0,0,0,1,1,0.8908737883137854,-0.6575421988958
table-toy,table,toy,26,5,0.19230769230769232,4,0.15384615384615385,2,0.07692307692307693,0.4880976797615315,-0.287280224976191
table-trash can,table,trash can,9,3,0.3333333333333333,0,0,7,0.7777777777777778,0.5231523470169077,-0.02235562323059485
table-tray,table,tray,22,9,0.4090909090909091,5,0.22727272727272727,11,0.5,0.38965241995351235,-0.08053050998440064
table-tree,table,tree,19,7,0.3684210526315789,1,0.05263157894736842,14,0.7368421052631579,0.42549502331329664,-0.27555794970641634
table-trophy,table,trophy,9,0,0,0,0,0,0,0.5060383400043064,-0.4327785106086358
table-truck,table,truck,1,0,0,0,0,1,1,0.6390851754098851,-0.1422270692018612
table-trumpet,table,trumpet,1,1,1,0,0,1,1,0.39565047345606846,0.336684568023758
table-umbrella,table,umbrella,6,6,1,0,0,6,1,0.24003856741955243,-0.18834926274470834
table-urn,table,urn,6,2,0.3333333333333333,0,0,4,0.6666666666666666,0.4558693721787581,-0.2015320676373575
table-utensils,table,utensils,4,2,0.5,1,0.25,2,0.5,0.24081955182315581,0.062379057131429494
table-vacuum,table,vacuum,1,1,1,1,1,0,0,0.181393518090283,0.022329615994462038
table-vase,table,vase,188,74,0.39361702127659576,22,0.11702127659574468,140,0.7446808510638298,0.417520906014242,-0.24887812415358926
table-vcr,table,vcr,2,0,0,0,0,2,1,0.3543923473197177,-0.297470135720078
table-vegetable,table,vegetable,1,0,0,0,0,1,1,0.7997793721196561,-0.4158686041173434
table-wall hanging,table,wall hanging,15,6,0.4,0,0,14,0.9333333333333333,0.7145276785124373,-0.5362656203523142
table-wardrobe,table,wardrobe,20,4,0.2,1,0.05,12,0.6,0.5268278096816621,-0.32014129282525694
table-water bottle,table,water bottle,11,5,0.45454545454545453,5,0.45454545454545453,0,0,0.26010288308403173,-0.14379148593745036
table-water cooler,table,water cooler,1,0,0,0,0,0,0,0.9190542615621367,-0.295177029055496
table-watering can,table,watering can,1,1,1,1,1,0,0,0.3513470811762224,-0.128118085971318
table-watermelon,table,watermelon,2,1,0.5,1,0.5,1,0.5,0.38735233677665687,-0.2818176886298742
table-webcam,table,webcam,1,0,0,0,0,0,0,0.9432795233235997,-0.5164120457305079
table-wheel,table,wheel,1,1,1,0,0,1,1,0.1267043026070658,-0.10291343052893498
table-whiteboard,table,whiteboard,26,8,0.3076923076923077,8,0.3076923076923077,13,0.5,0.44925253699870893,-0.326314649166157
table-wine glass,table,wine glass,62,15,0.24193548387096775,6,0.0967741935483871,27,0.43548387096774194,0.28107736847416126,-0.07075103722858857
table-wine rack,table,wine rack,1,0,0,0,0,0,0,0.6175489820410094,-0.38586661663856703
table-wood post,table,wood post,1,0,0,0,0,1,1,0.7428999927820439,-0.07096983946195298
table runner-tapestry,table runner,tapestry,1,0,0,0,0,0,0,0.26974936295918367,-0.26974928621208494
table runner-vase,table runner,vase,5,2,0.4,0,0,5,1,0.4371902996792028,-0.2896406327955302
tablecloth-tablecloth,tablecloth,tablecloth,1,1,1,1,1,0,0,0.14886861024911155,0.1480888617470214
tablecloth-teapot,tablecloth,teapot,1,1,1,1,1,0,0,0.07102035861221691,-0.070995265009963
tablecloth-telephone,tablecloth,telephone,1,1,1,0,0,1,1,0.060160956672510986,-0.018251307290100993
tablecloth-tray,tablecloth,tray,1,1,1,1,1,0,0,0.018845890264263906,-0.018734064756733004
tablecloth-wardrobe,tablecloth,wardrobe,1,0,0,0,0,1,1,0.4301388231658214,-0.19313036627591196
teapot-teapot,teapot,teapot,2,1,0.5,0,0,2,1,0.3714090965919632,-0.021596164157136527
teapot-telephone,teapot,telephone,1,0,0,0,0,1,1,0.697644650743027,0.19579811489438192
teapot-tissue,teapot,tissue,1,0,0,0,0,1,1,0.6523692823328189,0.4811483590168506
teapot-toaster,teapot,toaster,1,1,1,0,0,1,1,0.13310032873939984,0.005733384839442968
teapot-trash can,teapot,trash can,2,0,0,0,0,2,1,0.645224187074559,0.18386494702317152
teapot-tray,teapot,tray,3,2,0.6666666666666666,0,0,3,1,0.12271582859270559,0.11324998289115067
teapot-tree,teapot,tree,1,1,1,1,1,0,0,0.22908274741343596,-0.08905666105489402
teapot-urn,teapot,urn,1,0,0,0,0,1,1,0.8195553896598068,-0.08318975257443495
teapot-utensils,teapot,utensils,1,0,0,0,0,1,1,0.33075519315287144,-0.20352147796980796
teapot-vase,teapot,vase,3,3,1,1,0.3333333333333333,2,0.6666666666666666,0.4114180480497978,-0.010883838154792677
teapot-vegetable,teapot,vegetable,1,0,0,0,0,1,1,0.1687578874116316,-0.02311950871392099
teapot-wardrobe,teapot,wardrobe,1,0,0,0,0,0,0,0.40148413277878664,-0.12213510126594895
teapot-wine glass,teapot,wine glass,1,0,0,0,0,1,1,0.5195203520299143,0.261384770730822
teddy bear-teddy bear,teddy bear,teddy bear,4,2,0.5,0,0,4,1,0.22000996764472208,0.11202883195562725
teddy bear-thermostat,teddy bear,thermostat,1,1,1,0,0,1,1,0.13731053300083843,-0.09930912167234396
teddy bear-tissue,teddy bear,tissue,1,1,1,0,0,1,1,0.22467463646636918,0.08636664072438405
teddy bear-toy,teddy bear,toy,61,29,0.47540983606557374,1,0.01639344262295082,60,0.9836065573770492,0.304546429129952,0.06589226741227165
teddy bear-trash can,teddy bear,trash can,2,1,0.5,0,0,2,1,0.6175944163618485,0.24052461453815902
teddy bear-wardrobe,teddy bear,wardrobe,1,1,1,1,1,0,0,0.4127693615258789,-0.04354084291764293
telephone-telephone,telephone,telephone,13,4,0.3076923076923077,0,0,11,0.8461538461538461,0.41039489325950024,-0.0952916167359831
telephone-television,telephone,television,3,1,0.3333333333333333,0,0,3,1,0.40412905028900753,-0.07161343278736264
telephone-television stand,telephone,television stand,1,1,1,0,0,1,1,0.05694490987317787,0.015701912026195086
telephone-tissue,telephone,tissue,6,2,0.3333333333333333,0,0,6,1,0.2743838302064797,-0.025022540105269164
telephone-trash,telephone,trash,1,0,0,0,0,1,1,0.3048261694061006,0.11070340335640659
telephone-trash can,telephone,trash can,13,2,0.15384615384615385,0,0,11,0.8461538461538461,0.324187680044196,0.03853104330611354
telephone-tray,telephone,tray,1,1,1,0,0,1,1,0.3489023128027187,0.062368612895685016
telephone-tree,telephone,tree,1,1,1,1,1,0,0,0.25871688347628824,-0.041639459122586986
telephone-trophy,telephone,trophy,10,0,0,0,0,10,1,0.49349419948493495,-0.2473877613701706
telephone-vase,telephone,vase,16,4,0.25,0,0,16,1,0.47030208192505135,-0.18949000743287914
telephone-vcr,telephone,vcr,1,0,0,0,0,1,1,0.37921288423713956,-0.08411042142313596
telephone-wardrobe,telephone,wardrobe,1,0,0,0,0,1,1,0.8903495837326582,-0.36068627477937
telephone-webcam,telephone,webcam,1,0,0,0,0,1,1,0.7470816523094058,-0.29929201754301193
telephone-white out,telephone,white out,1,1,1,0,0,1,1,0.29771657916569116,0.224035072905043
telephone-whiteboard,telephone,whiteboard,5,3,0.6,2,0.4,2,0.4,0.37458001155575255,-0.1940490038695654
telephone-wind chime,telephone,wind chime,1,0,0,0,0,1,1,0.5024862967451653,-0.500986657697052
telephone-wine bottle,telephone,wine bottle,2,0,0,0,0,2,1,0.7567060552045751,0.025092871852889498
telephone-wine glass,telephone,wine glass,1,0,0,0,0,1,1,0.346163265414215,-0.13592702215728691
telephone booth-traffic light,telephone booth,traffic light,1,0,0,0,0,1,1,0.6759082073437421,-0.2595756046553919
telephone booth-tree,telephone booth,tree,4,3,0.75,0,0,4,1,0.43762470327349556,-0.26151578382823726
telephone booth-truck,telephone booth,truck,1,0,0,0,0,1,1,0.46097280675727526,0.021682573473490008
television-television,television,television,6,3,0.5,0,0,6,1,0.25710368680294277,-0.06545165906226418
television-television stand,television,television stand,14,14,1,4,0.2857142857142857,10,0.7142857142857143,0.13713249399277858,0.13554159809419764
television-toaster,television,toaster,1,1,1,0,0,1,1,0.2676451403418375,9.176268083219696e-4
television-towel,television,towel,1,0,0,0,0,1,1,0.8368073894620406,0.16710938477662396
television-tray,television,tray,3,0,0,0,0,0,0,0.4997815361327475,0.3475160504049177
television-tree,television,tree,2,1,0.5,1,0.5,1,0.5,0.2964425403349855,-0.0034763091440660476
television-trumpet,television,trumpet,2,0,0,0,0,2,1,0.6159491940049701,0.493894642980885
television-vase,television,vase,17,6,0.35294117647058826,0,0,16,0.9411764705882353,0.3674365503800008,0.01637858276634253
television-vcr,television,vcr,4,3,0.75,0,0,4,1,0.16639344235512332,0.03693814338209225
television-whiteboard,television,whiteboard,5,1,0.2,1,0.2,3,0.6,0.4927309874381935,-0.05537721728770304
television stand-tree,television stand,tree,1,1,1,1,1,0,0,0.2689285445877195,-0.18734579929558204
television stand-vase,television stand,vase,2,0,0,0,0,2,1,0.4521642430994366,-0.18809001031260197
television stand-vcr,television stand,vcr,2,2,1,0,0,2,1,0.08000213830791532,-0.03510968782897553
television stand-whiteboard,television stand,whiteboard,3,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.5362078989393779,-0.23817774367889674
terrace-terrace,terrace,terrace,101,51,0.504950495049505,7,0.06930693069306931,82,0.8118811881188119,0.347626306253424,0.04347388182834563
terrace-traffic light,terrace,traffic light,7,0,0,0,0,7,1,0.41494326185729397,0.33482785605723825
terrace-trash,terrace,trash,2,0,0,0,0,2,1,0.6500587241681608,0.5284720968361756
terrace-trash can,terrace,trash can,1,0,0,0,0,1,1,0.8103254188948895,0.6699965040971502
terrace-tree,terrace,tree,52,11,0.21153846153846154,3,0.057692307692307696,39,0.75,0.5315355296728725,0.05654956232910674
terrace-truck,terrace,truck,12,1,0.08333333333333333,0,0,12,1,0.5469760803032592,0.45251966735189275
terrace-van,terrace,van,25,2,0.08,0,0,23,0.92,0.6677637546643261,0.5237416073501794
thermos-wine bottle,thermos,wine bottle,2,2,1,0,0,2,1,0.3114171737333141,0.263904740009849
thermostat-tissue,thermostat,tissue,1,1,1,0,0,1,1,0.3547148988869685,0.185675762396728
thermostat-trash can,thermostat,trash can,2,1,0.5,0,0,2,1,0.7447968454077648,0.33983373621050295
thermostat-vase,thermostat,vase,3,2,0.6666666666666666,0,0,3,1,0.23970690419649962,-0.005169915277223343
tire-toolbox,tire,toolbox,1,0,0,0,0,1,1,0.3147643151889972,-0.021784074325683966
tire-van,tire,van,1,0,0,0,0,1,1,0.6468355913072421,0.01977800548755304
tissue-tissue,tissue,tissue,5,2,0.4,0,0,5,1,0.23082888383735117,-6.971895518166016e-4
tissue-toilet,tissue,toilet,3,1,0.3333333333333333,0,0,1,0.3333333333333333,0.5852353239094213,0.2653094767456384
tissue-toilet brush,tissue,toilet brush,1,0,0,0,0,1,1,0.8626357417446457,0.33261877230850107
tissue-toothbrush,tissue,toothbrush,1,1,1,0,0,1,1,0.08397506259088885,-0.08129542803018897
tissue-toothpaste,tissue,toothpaste,1,0,0,0,0,1,1,0.6957417854270646,0.22728699950604303
tissue-towel,tissue,towel,13,2,0.15384615384615385,0,0,12,0.9230769230769231,0.45264277589032964,0.1840510508472285
tissue-towel rack,tissue,towel rack,1,0,0,0,0,1,1,0.5005322634761502,-0.1321886160242599
tissue-toy,tissue,toy,1,1,1,0,0,1,1,0.11371559544537069,-0.090537681496515
tissue-trash can,tissue,trash can,6,2,0.3333333333333333,0,0,6,1,0.5026259018716951,0.23992633247880116
tissue-trophy,tissue,trophy,8,0,0,0,0,8,1,0.3771405583205937,-0.3289625157758069
tissue-vase,tissue,vase,3,1,0.3333333333333333,0,0,3,1,0.5209300908112828,0.08551703190318569
tissue-wardrobe,tissue,wardrobe,3,2,0.6666666666666666,0,0,2,0.6666666666666666,0.3076838138252306,-0.08614232264742598
tissue-watering can,tissue,watering can,1,1,1,0,0,1,1,0.17599795790086545,-0.028480285792477966
tissue-webcam,tissue,webcam,1,1,1,0,0,1,1,0.28299297622504405,-0.281599718642097
tissue-white out,tissue,white out,2,1,0.5,0,0,2,1,0.3173963062797387,0.255302745353099
tissue-whiteboard,tissue,whiteboard,1,0,0,0,0,0,0,0.4672360906483304,-0.461872288094513
tissue-wind chime,tissue,wind chime,2,1,0.5,0,0,2,1,0.4761988700865515,-0.46971898524899597
tissue-wine glass,tissue,wine glass,1,1,1,0,0,1,1,0.4115478549204901,-0.11823472325637197
toast-toaster,toast,toaster,1,1,1,1,1,0,0,0.07805310998578639,0.06528889054241704
